Id,Date,TotalSteps,TotalDistance,HighIntensityMinutes,ModerateIntensityMinutes  ,LowIntensityMinutes  ,RestMinutes  ,Calories
4558609924,4/15/16,7795,5.2,17,30,262,1131,2121
4558609924,4/16/16,7289,4.8,8,12,308,1112,1997
4558609924,4/17/16,9634,6.4,7,19,304,1110,2117
4558609924,4/18/16,8940,5.9,14,15,331,1080,2116
4558609924,4/19/16,5401,3.6,1,9,248,1182,1876
4558609924,4/20/16,4803,3.2,0,0,222,1218,1788
4558609924,4/21/16,13743,9.1,6,21,432,844,2486
4558609924,4/22/16,9601,6.3,20,25,273,1122,2094
4558609924,4/23/16,6890,4.6,5,5,308,1122,2085
4558609924,4/24/16,8563,5.7,0,0,395,1045,2173
4558609924,4/25/16,8095,5.3,18,10,340,993,2225
4558609924,4/26/16,9148,6.1,12,41,283,1062,2223
4558609924,4/27/16,9557,6.3,27,14,312,1087,2098
4558609924,4/28/16,9451,6.3,1,11,367,985,2185
4558609924,4/29/16,7833,5.2,15,29,197,1096,1918
4558609924,4/30/16,10319,6.8,7,29,293,1111,2105
4558609924,5/1/16,3428,2.3,0,0,190,1121,1692
4558609924,5/2/16,7891,5.2,0,0,383,1057,2066
4558609924,5/3/16,5267,3.5,21,10,237,1172,1953
4558609924,5/4/16,5232,3.5,0,0,252,1188,1842
4558609924,5/5/16,10611,7,14,8,370,1048,2262
4558609924,5/6/16,3755,2.5,0,0,202,1238,1722
4558609924,5/7/16,8237,5.4,23,16,233,1116,1973
4558609924,5/8/16,6543,4.3,66,35,238,1019,2666
4558609924,5/9/16,11451,7.6,6,30,339,1065,2223
4558609924,5/10/16,6435,4.3,11,18,220,1191,1889
4558609924,5/11/16,9108,6,4,31,324,1081,2131
4558609924,5/12/16,6307,4.2,0,0,247,736,1452
4702921684,4/12/16,7213,5.9,0,0,263,718,2947
4702921684,4/13/16,6877,5.6,0,0,258,777,2898
4702921684,4/14/16,7860,6.4,0,0,271,772,2984
4702921684,4/15/16,6506,5.3,1,8,256,944,2896
4702921684,4/16/16,11140,9,3,24,335,556,3328
4702921684,4/17/16,12692,10.3,12,66,302,437,3394
4702921684,4/18/16,9105,7.4,22,30,191,890,3013
4702921684,4/19/16,6708,5.4,10,8,179,757,2812
4702921684,4/20/16,8793,7.1,2,29,260,717,3061
4702921684,4/21/16,6530,5.3,4,41,144,901,2729
4702921684,4/22/16,1664,1.4,0,0,72,1341,2241
4702921684,4/23/16,15126,12.3,9,66,408,469,3691
4702921684,4/24/16,15050,12.2,15,95,281,542,3538
4702921684,4/25/16,9167,7.4,6,15,270,730,3064
4702921684,4/26/16,6108,4.9,1,8,216,765,2784
4702921684,4/27/16,7047,5.7,1,16,238,733,2908
4702921684,4/28/16,9023,7.3,14,9,232,738,3033
4702921684,4/29/16,9930,8.1,12,19,267,692,3165
4702921684,4/30/16,10144,8.2,4,36,263,728,3115
4702921684,5/1/16,0,0,0,0,0,1440,2017
4702921684,5/2/16,7245,5.9,5,40,195,1131,2859
4702921684,5/3/16,9454,7.7,0,0,313,729,3145
4702921684,5/4/16,8161,6.6,4,15,251,757,3004
4702921684,5/5/16,8614,7,8,5,241,745,3006
4702921684,5/6/16,6943,5.6,1,16,207,682,2859
4702921684,5/7/16,14370,11.6,5,46,439,577,3683
4702921684,5/8/16,12857,10.4,9,125,192,1019,3287
4702921684,5/9/16,8232,6.7,0,12,253,746,2990
4702921684,5/10/16,10613,8.6,1,37,262,701,3172
4702921684,5/11/16,9810,8,10,41,235,784,3069
4702921684,5/12/16,2752,2.2,0,0,68,241,1240
5553957443,4/12/16,11596,7.6,19,13,277,767,2026
5553957443,4/13/16,4832,3.2,0,0,226,647,1718
5553957443,4/14/16,17022,11.1,61,41,256,693,2324
5553957443,4/15/16,16556,10.9,58,38,239,689,2254
5553957443,4/16/16,5771,3.8,0,0,288,521,1831
5553957443,4/17/16,655,0.4,0,0,46,943,1397
5553957443,4/18/16,3727,2.4,0,0,206,622,1683
5553957443,4/19/16,15482,10.1,69,28,249,756,2284
5553957443,4/20/16,2713,1.8,0,0,148,598,1570
5553957443,4/21/16,12346,8.1,47,42,177,801,2066
5553957443,4/22/16,11682,7.6,25,16,270,781,2105
5553957443,4/23/16,4112,2.7,0,0,272,443,1776
5553957443,4/24/16,1807,1.2,0,0,104,582,1507
5553957443,4/25/16,10946,7.2,51,11,201,732,2033
5553957443,4/26/16,11886,7.8,40,18,238,750,2093
5553957443,4/27/16,10538,6.9,16,16,206,745,1922
5553957443,4/28/16,11393,7.6,49,13,165,727,1999
5553957443,4/29/16,12764,8.3,46,15,270,709,2169
5553957443,4/30/16,1202,0.8,0,0,84,506,1463
5553957443,5/1/16,5164,3.4,0,0,237,436,1747
5553957443,5/2/16,9769,6.4,23,9,227,724,1996
5553957443,5/3/16,12848,8.4,26,29,247,812,2116
5553957443,5/4/16,4249,2.8,0,0,224,651,1698
5553957443,5/5/16,14331,9.5,44,29,241,692,2156
5553957443,5/6/16,9632,6.3,21,9,229,761,1916
5553957443,5/7/16,1868,1.2,0,0,96,902,1494
5553957443,5/8/16,6083,4,3,8,210,505,1762
5553957443,5/9/16,11611,7.6,59,22,251,667,2272
5553957443,5/10/16,16358,10.7,61,40,265,707,2335
5553957443,5/11/16,4926,3.2,0,0,195,628,1693
5553957443,5/12/16,3121,2,8,6,48,222,741
5577150313,4/12/16,8135,6.1,86,16,140,728,3405
5577150313,4/13/16,5077,3.8,15,11,144,776,2551
5577150313,4/14/16,8596,6.4,118,30,176,662,4022
5577150313,4/15/16,12087,9.1,115,54,199,695,4005
5577150313,4/16/16,14269,10.7,184,56,158,472,4274
5577150313,4/17/16,12231,9.1,200,37,159,525,4552
5577150313,4/18/16,9893,7.4,114,32,130,623,3625
5577150313,4/19/16,12574,9.4,108,23,111,733,3501
5577150313,4/20/16,8330,6.2,87,16,113,773,3192
5577150313,4/21/16,10830,8.1,110,74,175,670,4018
5577150313,4/22/16,9172,6.8,62,30,200,823,3329
5577150313,4/23/16,7638,5.7,24,24,223,627,3152
5577150313,4/24/16,15764,11.8,210,65,141,425,4392
5577150313,4/25/16,6393,4.8,61,38,214,743,3374
5577150313,4/26/16,5325,4,38,32,181,759,3088
5577150313,4/27/16,6805,5.1,63,16,190,773,3294
5577150313,4/28/16,9841,7.4,99,51,141,692,3580
5577150313,4/29/16,7924,5.9,97,36,165,739,3544
5577150313,4/30/16,12363,9.2,207,45,163,621,4501
5577150313,5/1/16,13368,10,194,72,178,499,4546
5577150313,5/2/16,7439,5.6,37,20,235,732,3014
5577150313,5/3/16,11045,8.3,97,8,212,580,3795
5577150313,5/4/16,5206,3.9,25,9,141,631,2755
5577150313,5/5/16,7550,5.6,45,21,143,1153,3004
5577150313,5/6/16,4950,3.7,41,16,79,1304,2643
5577150313,5/7/16,0,0,0,0,0,1440,1819
5577150313,5/8/16,0,0,0,0,0,1440,1819
5577150313,5/9/16,3421,2.6,34,11,70,1099,2489
5577150313,5/10/16,8869,6.7,104,37,194,639,3841
5577150313,5/11/16,4038,3,45,15,63,257,1665
6117666160,4/12/16,0,0,0,0,0,1440,1496
6117666160,4/13/16,0,0,0,0,0,1440,1496
6117666160,4/14/16,0,0,0,0,0,1440,1496
6117666160,4/15/16,14019,10.6,0,6,513,921,2865
6117666160,4/16/16,14450,10.9,7,15,518,502,2828
6117666160,4/17/16,7150,5.4,0,0,312,702,2225
6117666160,4/18/16,5153,3.9,0,0,241,759,2018
6117666160,4/19/16,11135,8.4,0,0,480,425,2606
6117666160,4/20/16,10449,8,26,10,349,587,2536
6117666160,4/21/16,19542,15,11,19,294,579,4900
6117666160,4/22/16,8206,6.2,0,0,402,413,2409
6117666160,4/23/16,11495,8.7,0,0,512,468,2651
6117666160,4/24/16,7623,5.8,0,0,362,711,2305
6117666160,4/25/16,0,0,0,0,0,1440,1497
6117666160,4/26/16,9543,7.2,0,7,352,1077,2450
6117666160,4/27/16,9411,7.1,0,0,458,417,2576
6117666160,4/28/16,3403,2.6,0,0,141,758,1879
6117666160,4/29/16,9592,7.2,0,0,461,479,2560
6117666160,4/30/16,6987,5.3,0,0,343,1040,2275
6117666160,5/1/16,8915,6.7,0,0,397,525,2361
6117666160,5/2/16,4933,3.7,0,0,236,1204,2044
6117666160,5/3/16,0,0,0,0,0,1440,1496
6117666160,5/4/16,2997,2.3,0,0,156,1279,1902
6117666160,5/5/16,9799,7.4,0,0,487,479,2636
6117666160,5/6/16,3365,2.7,0,0,133,673,1838
6117666160,5/7/16,7336,5.5,0,0,412,456,2469
6117666160,5/8/16,7328,5.5,0,0,318,517,2250
6117666160,5/9/16,4477,3.4,0,0,197,125,1248
6290855005,4/12/16,4562,3.5,0,0,199,1241,2560
6290855005,4/13/16,7142,5.4,0,0,350,1090,2905
6290855005,4/14/16,7671,5.8,0,0,363,1077,2952
6290855005,4/15/16,9501,7.2,0,0,328,1112,2896
6290855005,4/16/16,8301,6.3,0,0,258,1182,2783
6290855005,4/17/16,7851,5.9,31,12,225,1172,3171
6290855005,4/18/16,6885,5.2,0,0,271,1169,2766
6290855005,4/19/16,7142,5.4,0,0,321,1119,2839
6290855005,4/20/16,6361,4.8,0,0,258,1182,2701
6290855005,4/21/16,0,0,0,0,0,1440,2060
6290855005,4/22/16,6238,4.7,0,0,302,1138,2796
6290855005,4/23/16,0,0,33,0,0,1407,2664
6290855005,4/24/16,5896,4.5,0,0,258,1182,2703
6290855005,4/25/16,7802,5.9,8,3,249,1180,2771
6290855005,4/26/16,0,0,0,0,0,1440,2060
6290855005,4/27/16,5565,4.2,0,0,287,1153,2743
6290855005,4/28/16,5731,4.3,0,0,255,1185,2687
6290855005,4/29/16,0,0,0,0,0,1440,2060
6290855005,4/30/16,6744,5.1,0,0,324,1116,2843
6290855005,5/1/16,9837,7.4,8,95,282,1055,3327
6290855005,5/2/16,6781,5.1,0,0,268,1172,2725
6290855005,5/3/16,6047,4.6,0,0,240,1200,2671
6290855005,5/4/16,5832,4.4,0,0,272,1168,2718
6290855005,5/5/16,6339,4.8,0,0,239,1201,2682
6290855005,5/6/16,6116,4.6,0,0,305,1135,2806
6290855005,5/7/16,5510,4.2,0,0,227,1213,2613
6290855005,5/8/16,7706,5.8,0,0,251,1189,2712
6290855005,5/9/16,6277,4.8,0,0,264,800,2175
6290855005,5/10/16,0,0,0,0,0,1440,0
6775888955,4/12/16,0,0,0,0,0,1440,1841
6775888955,4/13/16,4053,2.9,17,18,85,1053,2400
6775888955,4/14/16,5162,3.7,14,24,105,863,2507
6775888955,4/15/16,1282,0.9,0,0,58,976,2127
6775888955,4/16/16,4732,3.4,36,18,9,1377,2225
6775888955,4/17/16,2497,1.8,5,24,19,1392,2067
6775888955,4/18/16,8294,5.9,30,31,146,1233,2798
6775888955,4/19/16,0,0,0,0,0,1440,1841
6775888955,4/20/16,10771,7.7,70,113,178,1079,3727
6775888955,4/21/16,0,0,0,0,0,1440,1841
6775888955,4/22/16,637,0.5,0,0,20,1420,1922
6775888955,4/23/16,0,0,0,0,0,1440,1841
6775888955,4/24/16,2153,1.5,11,18,11,1400,2053
6775888955,4/25/16,6474,4.6,33,13,92,1302,2484
6775888955,4/26/16,7091,5.3,42,30,47,1321,2584
6775888955,4/27/16,0,0,0,0,0,1440,1841
6775888955,4/28/16,703,0.5,2,13,15,1410,1993
6775888955,4/29/16,0,0,0,0,0,1440,1841
6775888955,4/30/16,2503,1.8,3,9,84,1344,2280
6775888955,5/1/16,2487,1.8,9,34,50,1347,2319
6775888955,5/2/16,0,0,0,0,0,1440,1841
6775888955,5/3/16,9,0,0,0,1,1439,1843
6775888955,5/4/16,0,0,0,0,0,1440,1841
6775888955,5/5/16,0,0,0,0,0,1440,1841
6775888955,5/6/16,4697,3.4,12,35,75,1318,2496
6775888955,5/7/16,1967,1.4,2,5,49,551,1032
6962181067,4/12/16,10199,6.7,50,14,189,796,1994
6962181067,4/13/16,5652,3.7,8,24,142,548,1718
6962181067,4/14/16,1551,1,0,0,86,862,1466
6962181067,4/15/16,5563,3.7,0,0,217,837,1756
6962181067,4/16/16,13217,8.7,50,3,280,741,2173
6962181067,4/17/16,10145,6.7,5,13,295,634,2027
6962181067,4/18/16,11404,7.5,13,42,238,689,2039
6962181067,4/19/16,10742,7.1,35,41,195,659,2046
6962181067,4/20/16,13928,9.6,48,4,297,639,2174
6962181067,4/21/16,11835,9.7,53,27,214,708,2179
6962181067,4/22/16,10725,7.1,30,33,240,659,2086
6962181067,4/23/16,20031,13.2,58,41,347,484,2571
6962181067,4/24/16,5029,3.3,0,0,199,720,1705
6962181067,4/25/16,13239,9.3,35,31,282,637,2194
6962181067,4/26/16,10433,6.9,36,7,254,680,2012
6962181067,4/27/16,10320,6.8,7,38,279,697,2034
6962181067,4/28/16,12627,8.4,38,8,288,621,2182
6962181067,4/29/16,10762,7.1,12,15,369,645,2254
6962181067,4/30/16,10081,6.7,32,16,237,731,2002
6962181067,5/1/16,5454,3.6,0,0,215,722,1740
6962181067,5/2/16,12912,8.5,18,39,313,655,2162
6962181067,5/3/16,12109,8.1,21,36,267,654,2072
6962181067,5/4/16,10147,6.7,15,36,284,683,2086
6962181067,5/5/16,10524,7,14,22,305,591,2066
6962181067,5/6/16,5908,3.9,0,0,299,717,1850
6962181067,5/7/16,6815,4.5,0,0,328,745,1947
6962181067,5/8/16,4188,2.8,0,14,151,709,1659
6962181067,5/9/16,12342,8.7,43,21,231,607,2105
6962181067,5/10/16,15448,10.2,62,34,275,626,2361
6962181067,5/11/16,6722,4.4,24,7,199,709,1855
6962181067,5/12/16,3587,2.4,0,8,105,127,928
7007744171,4/12/16,14172,10.3,53,8,355,1024,2937
7007744171,4/13/16,12862,9.6,56,22,261,1101,2742
7007744171,4/14/16,11179,8.2,34,6,304,1096,2668
7007744171,4/15/16,5273,3.5,0,0,202,1238,2098
7007744171,4/16/16,4631,3.1,0,0,203,1155,2076
7007744171,4/17/16,8059,5.4,0,0,305,1135,2383
7007744171,4/18/16,14816,11,48,31,284,1077,2832
7007744171,4/19/16,14194,10.5,53,17,304,1066,2812
7007744171,4/20/16,15566,11.3,60,33,347,1000,3096
7007744171,4/21/16,13744,9.2,30,34,327,1049,2763
7007744171,4/22/16,15299,10.2,64,50,261,1065,2889
7007744171,4/23/16,8093,5.4,2,25,223,1190,2284
7007744171,4/24/16,11085,7.4,0,0,419,1021,2667
7007744171,4/25/16,18229,13.3,51,24,379,986,3055
7007744171,4/26/16,15090,10.1,16,22,424,978,2939
7007744171,4/27/16,13541,10.2,50,12,337,1041,2830
7007744171,4/28/16,15128,10.1,16,16,401,1007,2836
7007744171,4/29/16,20067,14.3,55,42,382,961,3180
7007744171,4/30/16,3761,2.5,0,0,200,1240,2051
7007744171,5/1/16,5600,3.8,0,0,237,1142,2225
7007744171,5/2/16,13041,9.2,64,14,250,1112,2642
7007744171,5/3/16,14510,10.9,58,31,330,1021,2976
7007744171,5/4/16,0,0,0,0,0,1440,1557
7007744171,5/5/16,15010,11.1,53,23,317,1047,2933
7007744171,5/6/16,11459,7.7,44,13,247,1136,2553
7007744171,5/7/16,0,0,0,0,0,111,120
7086361926,4/12/16,11317,8.4,59,6,153,745,2772
7086361926,4/13/16,5813,3.6,31,26,155,744,2516
7086361926,4/14/16,9123,6.1,35,32,189,787,2734
7086361926,4/15/16,8585,5.7,30,21,139,864,2395
7086361926,4/16/16,31,0,0,0,3,1437,1635
7086361926,4/17/16,0,0,0,0,0,1440,1629
7086361926,4/18/16,9827,6.7,61,51,114,1136,2743
7086361926,4/19/16,10688,7.3,67,69,124,671,2944
7086361926,4/20/16,14365,10.6,87,13,145,797,2997
7086361926,4/21/16,9469,6.2,19,6,206,758,2463
7086361926,4/22/16,9753,6.5,58,59,153,762,2846
7086361926,4/23/16,2817,1.8,0,0,90,1350,1965
7086361926,4/24/16,3520,2.2,0,0,125,566,2049
7086361926,4/25/16,10091,6.8,69,39,129,706,2752
7086361926,4/26/16,10387,7.1,70,33,132,726,2781
7086361926,4/27/16,11107,8.3,55,6,145,829,2693
7086361926,4/28/16,11584,7.8,54,48,161,810,2862
7086361926,4/29/16,7881,4.9,24,36,182,1198,2616
7086361926,4/30/16,14560,9.4,42,17,308,584,2995
7086361926,5/1/16,12390,8.1,30,15,258,685,2730
7086361926,5/2/16,10052,6.8,66,26,139,737,2754
7086361926,5/3/16,10288,6.8,57,36,152,761,2754
7086361926,5/4/16,10988,8.3,45,12,135,843,2655
7086361926,5/5/16,8564,5.6,24,14,149,1253,2386
7086361926,5/6/16,12461,8.4,84,35,154,834,2924
7086361926,5/7/16,12827,8.5,20,42,209,621,2739
7086361926,5/8/16,10677,7.1,32,27,147,695,2534
7086361926,5/9/16,13566,9.1,67,50,171,743,2960
7086361926,5/10/16,14433,10.8,72,23,106,1182,2800
7086361926,5/11/16,9572,6.5,57,40,128,757,2735
7086361926,5/12/16,3789,2.6,5,4,58,343,1199
8053475328,4/12/16,18060,14.1,116,8,123,1193,3186
8053475328,4/13/16,16433,13.4,95,12,156,1177,3140
8053475328,4/14/16,20159,16,119,5,193,1123,3411
8053475328,4/15/16,20669,16.2,132,8,158,1142,3410
8053475328,4/16/16,14549,11.1,96,6,83,1255,2867
8053475328,4/17/16,18827,13.7,111,21,195,1113,3213
8053475328,4/18/16,17076,12.7,102,6,195,1137,3133
8053475328,4/19/16,15929,12.5,90,7,191,1152,3114
8053475328,4/20/16,15108,12.2,89,5,158,695,3043
8053475328,4/21/16,16057,12.5,100,6,170,1164,3103
8053475328,4/22/16,10520,8.3,60,3,117,1260,2655
8053475328,4/23/16,22359,17.2,125,14,223,741,3554
8053475328,4/24/16,22988,18,129,33,182,1096,3577
8053475328,4/25/16,20500,15.7,118,9,209,1104,3403
8053475328,4/26/16,12685,9.6,68,5,185,1182,2846
8053475328,4/27/16,12422,9.8,60,10,183,1187,2852
8053475328,4/28/16,15447,12.4,90,9,153,1188,3062
8053475328,4/29/16,12315,9.6,58,8,159,1215,2794
8053475328,4/30/16,7135,5.6,27,1,131,1281,2408
8053475328,5/1/16,1170,0.9,0,0,51,1389,1886
8053475328,5/2/16,1969,1.4,0,0,95,1345,1988
8053475328,5/3/16,15484,11.9,87,22,165,1166,3023
8053475328,5/4/16,14581,11.1,89,8,123,1220,2918
8053475328,5/5/16,14990,11.5,93,9,130,1208,2950
8053475328,5/6/16,13953,11,90,15,90,1245,2859
8053475328,5/7/16,19769,15.7,121,20,148,1076,3331
8053475328,5/8/16,22026,17.6,125,14,228,1073,3589
8053475328,5/9/16,12465,9.4,66,12,148,1214,2765
8053475328,5/10/16,14810,11.4,96,10,115,1219,2926
8053475328,5/11/16,12209,9.4,60,7,184,1189,2809
8053475328,5/12/16,4998,3.9,28,4,39,839,1505
8253242879,4/12/16,9033,7.2,40,2,154,1244,2044
8253242879,4/13/16,8053,6.1,35,11,96,1298,1935
8253242879,4/14/16,5234,3.5,29,16,33,1362,1705
8253242879,4/15/16,2672,1.8,0,0,105,1335,1632
8253242879,4/16/16,9256,6.1,6,51,115,1268,1880
8253242879,4/17/16,10204,7.9,41,5,157,1237,2112
8253242879,4/18/16,5151,3.5,16,16,130,1278,1829
8253242879,4/19/16,4212,2.8,0,0,164,1276,1763
8253242879,4/20/16,6466,4.3,5,18,216,1201,1931
8253242879,4/21/16,11268,8.6,49,20,172,1199,2218
8253242879,4/22/16,2824,1.9,0,0,120,1320,1651
8253242879,4/23/16,9282,6.3,30,26,191,1193,2132
8253242879,4/24/16,8905,7.1,41,4,82,1313,1976
8253242879,4/25/16,6829,4.5,7,54,118,1261,1909
8253242879,4/26/16,4562,3,19,14,108,1299,1813
8253242879,4/27/16,10232,8.2,45,5,104,1286,2008
8253242879,4/28/16,2718,1.8,11,16,20,1393,1580
8253242879,4/29/16,6260,4.3,16,14,136,1257,1854
8253242879,4/30/16,0,0,0,0,0,1440,0
8378563200,4/12/16,7626,6.1,65,15,156,723,3635
8378563200,4/13/16,12386,9.8,116,14,169,680,4079
8378563200,4/14/16,13318,10.6,123,21,174,699,4163
8378563200,4/15/16,14461,11.5,60,23,190,729,3666
8378563200,4/16/16,11207,8.9,64,21,142,563,3363
8378563200,4/17/16,2132,1.7,0,0,93,599,2572
8378563200,4/18/16,13630,10.8,117,10,174,720,4157
8378563200,4/19/16,13070,10.4,120,19,154,737,4092
8378563200,4/20/16,9388,7.4,82,8,169,763,3787
8378563200,4/21/16,15148,12,137,16,145,677,4236
8378563200,4/22/16,12200,9.7,113,12,159,769,4044
8378563200,4/23/16,5709,4.5,19,10,136,740,2908
8378563200,4/24/16,3703,2.9,0,0,135,734,2741
8378563200,4/25/16,12405,9.8,117,16,141,692,4005
8378563200,4/26/16,16208,12.9,90,18,161,593,3763
8378563200,4/27/16,7359,5.8,4,4,192,676,3061
8378563200,4/28/16,5417,4.3,11,10,139,711,2884
8378563200,4/29/16,6175,4.9,3,7,172,767,2982
8378563200,4/30/16,2946,2.3,0,0,121,780,2660
8378563200,5/1/16,11419,9.1,71,10,127,669,3369
8378563200,5/2/16,6064,4.8,63,4,142,802,3491
8378563200,5/3/16,8712,6.9,71,20,195,822,3784
8378563200,5/4/16,7875,6.2,19,10,167,680,3110
8378563200,5/5/16,8567,6.8,66,3,214,764,3783
8378563200,5/6/16,7045,5.6,74,5,166,831,3644
8378563200,5/7/16,4468,3.5,0,0,158,851,2799
8378563200,5/8/16,2943,2.3,0,0,139,621,2685
8378563200,5/9/16,8382,6.7,71,13,171,772,3721
8378563200,5/10/16,6582,5.2,63,13,152,840,3586
8378563200,5/11/16,9143,7.3,72,10,184,763,3788
8378563200,5/12/16,4561,3.6,8,6,102,433,1976
8583815059,4/12/16,5014,3.9,0,7,196,1237,2650
8583815059,4/13/16,5571,4.3,2,23,163,1252,2654
8583815059,4/14/16,3135,2.5,0,0,134,1306,2443
8583815059,4/15/16,3430,2.7,0,0,65,1375,2505
8583815059,4/16/16,5319,4.2,0,0,0,1440,2693
8583815059,4/17/16,3008,2.3,0,0,0,1440,2439
8583815059,4/18/16,3864,3,4,22,105,1309,2536
8583815059,4/19/16,5697,4.4,7,10,166,1257,2668
8583815059,4/20/16,5273,4.1,0,27,167,1246,2647
8583815059,4/21/16,8538,6.7,35,18,158,1229,2883
8583815059,4/22/16,8687,6.8,4,54,212,1170,2944
8583815059,4/23/16,9423,7.3,7,44,238,1151,3012
8583815059,4/24/16,8286,6.5,2,44,206,1188,2889
8583815059,4/25/16,4503,3.5,18,6,122,1294,2547
8583815059,4/26/16,10499,8.2,1,91,214,1134,3093
8583815059,4/27/16,12474,9.7,77,5,129,1229,3142
8583815059,4/28/16,6174,4.8,0,28,203,1209,2757
8583815059,4/29/16,15168,11.8,46,67,258,1069,3513
8583815059,4/30/16,10085,7.9,2,28,317,1093,3164
8583815059,5/1/16,4512,3.5,10,2,117,1311,2596
8583815059,5/2/16,8469,6.6,0,0,0,1440,2894
8583815059,5/3/16,12015,9.4,0,0,0,1440,3212
8583815059,5/4/16,3588,2.8,0,0,0,1440,2516
8583815059,5/5/16,12427,9.7,0,0,70,1370,3266
8583815059,5/6/16,5843,4.6,2,22,166,1250,2683
8583815059,5/7/16,6117,4.8,0,0,250,1190,2810
8583815059,5/8/16,9217,7.2,3,72,182,1183,2940
8583815059,5/9/16,9877,7.7,66,4,110,1260,2947
8583815059,5/10/16,8240,6.4,9,43,162,1226,2846
8583815059,5/11/16,8701,6.8,5,71,177,1106,2804
8583815059,5/12/16,0,0,0,0,0,1440,0
8792009665,4/12/16,2564,1.6,0,0,116,831,2044
8792009665,4/13/16,1320,0.8,0,0,82,806,1934
8792009665,4/14/16,1219,0.8,0,0,84,853,1963
8792009665,4/15/16,2483,1.6,0,0,126,937,2009
8792009665,4/16/16,244,0.2,0,0,12,1428,1721
8792009665,4/17/16,0,0,0,0,0,1440,1688
8792009665,4/18/16,0,0,0,0,0,1440,1688
8792009665,4/19/16,0,0,0,0,0,1440,1688
8792009665,4/20/16,3147,2,0,10,139,744,2188
8792009665,4/21/16,144,0.1,0,0,9,1431,1720
8792009665,4/22/16,4068,2.6,1,20,195,817,2419
8792009665,4/23/16,5245,3.4,8,45,232,795,2748
8792009665,4/24/16,400,0.3,3,8,19,1410,1799
8792009665,4/25/16,0,0,0,0,0,1440,1688
8792009665,4/26/16,1321,0.9,0,0,80,1360,1928
8792009665,4/27/16,1758,1.1,0,0,112,900,2067
8792009665,4/28/16,6157,3.9,0,0,310,714,2780
8792009665,4/29/16,8360,5.3,6,14,380,634,3101
8792009665,4/30/16,7174,4.6,10,20,301,749,2896
8792009665,5/1/16,1619,1,0,0,79,834,1962
8792009665,5/2/16,1831,1.2,0,0,101,916,2015
8792009665,5/3/16,2421,1.5,0,0,156,739,2297
8792009665,5/4/16,2283,1.5,0,0,129,848,2067
8792009665,5/5/16,0,0,0,0,0,1440,1688
8792009665,5/6/16,0,0,0,0,0,1440,1688
8792009665,5/7/16,0,0,0,0,0,1440,1688
8792009665,5/8/16,0,0,0,0,0,1440,1688
8792009665,5/9/16,0,0,0,0,0,1440,1688
8792009665,5/10/16,0,0,0,0,0,48,57
8877689391,4/12/16,23186,20.4,85,7,312,1036,3921
8877689391,4/13/16,15337,9.6,108,18,216,1098,3566
8877689391,4/14/16,21129,19,68,13,298,1061,3793
8877689391,4/15/16,13422,7.2,106,1,281,1052,3934
8877689391,4/16/16,29326,25.3,94,29,429,888,4547
8877689391,4/17/16,15118,8.9,58,15,307,1060,3545
8877689391,4/18/16,11423,8.7,29,5,191,1215,2761
8877689391,4/19/16,18785,17.4,82,13,214,1131,3676
8877689391,4/20/16,19948,18.1,73,19,225,1123,3679
8877689391,4/21/16,19377,17.6,82,13,226,1119,3659
8877689391,4/22/16,18258,16.3,61,2,236,1141,3427
8877689391,4/23/16,11200,7.4,102,6,300,1032,3891
8877689391,4/24/16,16674,15.7,64,1,227,1148,3455
8877689391,4/25/16,12986,8.7,113,8,218,1101,3802
8877689391,4/26/16,11101,8.4,22,3,258,1157,2860
8877689391,4/27/16,23629,20.6,93,8,235,1104,3808
8877689391,4/28/16,14890,11.3,58,8,231,1143,3060
8877689391,4/29/16,9733,7.4,18,5,210,1207,2698
8877689391,4/30/16,27745,26.7,124,4,223,1089,4398
8877689391,5/1/16,10930,8.3,36,12,166,1226,2786
8877689391,5/2/16,4790,3.6,0,0,105,1335,2189
8877689391,5/3/16,10818,8.2,19,3,229,1189,2817
8877689391,5/4/16,18193,16.3,66,8,212,1154,3477
8877689391,5/5/16,14055,10.7,67,15,188,1170,3052
8877689391,5/6/16,21727,19.3,96,17,232,1095,4015
8877689391,5/7/16,12332,8.1,105,28,271,1036,4142
8877689391,5/8/16,10686,8.1,17,4,245,1174,2847
8877689391,5/9/16,20226,18.3,73,19,217,1131,3710
8877689391,5/10/16,10733,8.1,18,11,224,1187,2832
8877689391,5/11/16,21420,19.6,88,12,213,1127,3832
8877689391,5/12/16,8064,6.1,23,1,137,770,1849
